dataset,model,method,method_label,seed,L,T,site,sigma,sigma_scale,scale_reference,actual_sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,0.5,absolute,1,0.5,0,20303001,68.940000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,0.5,absolute,1,0.5,1,20303002,68.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,0.5,absolute,1,0.5,2,20303003,68.700000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,0.5,absolute,1,0.5,3,20303004,68.410000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,0.5,absolute,1,0.5,4,20303005,68.200000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,0.75,absolute,1,0.75,0,20303101,49.560000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,0.75,absolute,1,0.75,1,20303102,49.370000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,0.75,absolute,1,0.75,2,20303103,49.110000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,0.75,absolute,1,0.75,3,20303104,49.170000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,0.75,absolute,1,0.75,4,20303105,49.610000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,1,absolute,1,1,0,20303201,35.940000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,1,absolute,1,1,1,20303202,35.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,1,absolute,1,1,2,20303203,36.010000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,1,absolute,1,1,3,20303204,35.720000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_w_bn_if,L2 (weights + BN + IF),42,16,16,post_input_if,1,absolute,1,1,4,20303205,35.890000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0,absolute,1,0,0,20302801,88.290000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,absolute,1,0.25,0,20302901,79.110000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,absolute,1,0.25,1,20302902,79.490000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,absolute,1,0.25,2,20302903,79.540000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,absolute,1,0.25,3,20302904,79.530000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,absolute,1,0.25,4,20302905,79.380000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,absolute,1,0.5,0,20303001,62.820000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,absolute,1,0.5,1,20303002,63.120000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,absolute,1,0.5,2,20303003,62.870000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,absolute,1,0.5,3,20303004,63.180000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,absolute,1,0.5,4,20303005,62.800000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,absolute,1,0.75,0,20303101,48.400000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,absolute,1,0.75,1,20303102,47.980000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,absolute,1,0.75,2,20303103,47.990000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,absolute,1,0.75,3,20303104,47.670000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,absolute,1,0.75,4,20303105,48.090000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,absolute,1,1,0,20303201,37.250000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,absolute,1,1,1,20303202,36.770000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,absolute,1,1,2,20303203,37.070000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,absolute,1,1,3,20303204,37.180000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_vgg,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,absolute,1,1,4,20303205,37.060000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
